no_of_samples,enb_rssi,ue_rssi,enb_rsrp,ue_rsrp,enb_pwr,ue_pwr
4421,-44,-50,-70,-63,-18.8801,-24.211763
4422,-44,-51,-69,-64,-18.2695,-23.726364
4423,-48,-51,-73,-64,-20.9918,-23.93564
4424,-47,-51,-73,-64,-20.6813,-23.847664
4425,-46,-51,-73,-64,-20.4874,-23.866464
4426,-45,-51,-69,-64,-20.3821,-23.850364
4427,-45,-51,-68,-64,-19.7783,-23.555564
4428,-44,-51,-66,-64,-18.7964,-23.846164
4429,-45,-51,-67,-64,-19.0267,-23.695464
4430,-48,-51,-69,-64,-19.729,-23.893364
4431,-49,-51,-71,-64,-20.4143,-24.062164
4432,-44,-51,-69,-64,-18.1821,-24.064764
4433,-44,-51,-67,-64,-18.6181,-23.642664
4434,-44,-51,-68,-64,-19.3568,-24.341864
4435,-48,-50,-69,-63,-19.8698,-24.378663
4436,-48,-50,-69,-63,-19.9563,-24.566663
4437,-45,-50,-68,-63,-19.704,-24.555263
4438,-47,-50,-68,-63,-19.1634,-24.632763
4439,-48,-50,-71,-63,-20.1567,-24.826363
4440,-47,-50,-71,-63,-20.8379,-24.428663
4441,-45,-51,-70,-64,-19.8202,-23.601664
4442,-42,-51,-63,-64,-16.557,-23.768464
4443,-46,-50,-68,-63,-17.051,-24.374363
4444,-44,-52,-67,-65,-18.5087,-23.016265
4445,-47,-52,-68,-65,-19.2839,-23.141565
4446,-48,-52,-71,-65,-19.4838,-23.168965
4447,-46,-52,-71,-65,-19.164,-23.425865
4448,-45,-51,-70,-64,-18.0402,-23.913664
4449,-43,-51,-67,-64,-18.1312,-23.491264
4450,-43,-51,-66,-64,-18.0358,-23.701664
4451,-42,-52,-64,-65,-16.9196,-23.569965
4452,-43,-52,-66,-65,-17.8456,-23.393865
4453,-45,-51,-68,-64,-18.6356,-23.673864
4454,-47,-52,-69,-65,-18.772,-23.440865
4455,-49,-52,-70,-65,-18.8964,-23.392665
4456,-44,-52,-70,-65,-18.7024,-23.42165
4457,-47,-52,-67,-65,-18.5656,-23.441265
4458,-44,-52,-67,-65,-18.5963,-23.449265
4459,-44,-52,-67,-65,-18.6424,-23.466165
4460,-44,-52,-67,-65,-18.6186,-23.459665
4461,-49,-52,-68,-65,-18.6632,-22.977365
4462,-46,-52,-69,-65,-18.7403,-23.333465
4463,-45,-52,-71,-65,-18.7922,-23.424865
4464,-44,-52,-72,-65,-18.7702,-23.4565
4465,-47,-52,-67,-65,-18.6816,-23.370565
4466,-44,-52,-67,-65,-18.8141,-23.373465
4467,-47,-52,-67,-65,-18.7912,-23.313765
4468,-47,-52,-68,-65,-18.8213,-23.671265
4469,-45,-51,-68,-64,-18.7917,-24.253864
4470,-46,-51,-70,-64,-18.6195,-24.04564
4471,-46,-51,-72,-64,-19.3149,-24.102864
4472,-45,-50,-70,-63,-19.3829,-24.485963
4473,-44,-50,-67,-63,-18.7327,-24.744463
4474,-44,-50,-67,-63,-18.5525,-24.731363
4475,-43,-50,-67,-63,-18.4993,-24.785863
4476,-45,-50,-67,-63,-18.5597,-24.686463
4477,-45,-50,-68,-63,-18.541,-24.61563
4478,-45,-50,-70,-63,-18.5443,-24.646263
4479,-44,-50,-70,-63,-18.4574,-24.632963
4480,-44,-50,-69,-63,-18.3968,-24.6863
4481,-43,-50,-67,-63,-18.4279,-24.668663
4482,-44,-50,-67,-63,-18.5002,-24.62263
4483,-44,-50,-67,-63,-18.5104,-24.628363
4484,-45,-50,-67,-63,-18.5637,-24.623363
4485,-46,-50,-69,-63,-18.5917,-24.605863
4486,-45,-50,-70,-63,-18.6061,-24.589363
4487,-44,-50,-71,-63,-18.6223,-24.516363
4488,-43,-50,-72,-63,-18.5895,-24.527163
4489,-44,-50,-67,-63,-18.7328,-24.537863
4490,-44,-50,-67,-63,-18.6564,-24.490663
4491,-47,-50,-70,-63,-18.6177,-24.539963
4492,-45,-50,-68,-63,-18.5939,-24.547563
4493,-47,-50,-69,-63,-18.5867,-24.575463
4494,-46,-50,-71,-63,-18.7138,-24.547463
4495,-44,-50,-69,-63,-18.6518,-24.509963
4496,-44,-50,-67,-63,-18.6873,-24.480563
4497,-44,-50,-67,-63,-18.6357,-24.683163
4498,-44,-51,-67,-64,-18.6143,-23.465164
4499,-46,-52,-69,-65,-19.8972,-21.152265
4500,-46,-52,-69,-65,-18.4606,-23.499965
4501,-45,-52,-69,-65,-18.3738,-23.391465
4502,-44,-52,-71,-65,-18.4499,-23.357565
4503,-44,-52,-71,-65,-18.6033,-23.271965
4504,-44,-52,-67,-65,-18.6962,-24.011665
4505,-43,-52,-69,-73,-19.6841,-24.011673
4507,-44,-52,-66,-65,-20.5466,-21.073665
4508,-44,-52,-68,-65,-20.3896,-20.866665
4509,-44,-52,-69,-65,-20.6312,-21.184265
4510,-47,-52,-69,-65,-21.6376,-21.279765
4511,-49,-52,-70,-65,-21.4594,-21.105665
4512,-45,-52,-70,-65,-21.4743,-20.843865
4513,-49,-52,-70,-65,-20.4164,-22.972465
4514,-46,-52,-70,-65,-20.2221,-23.033165
4515,-45,-52,-69,-65,-20.2702,-23.309965
4516,-47,-52,-71,-64,-22.1217,-24.387664
4517,-44,-51,-69,-62,-18.882,-25.506662
4518,-46,-49,-71,-61,-20.3403,-26.148961
4519,-48,-48,-75,-61,-23.0543,-26.128461
4520,-50,-48,-79,-62,-25.0866,-26.364162
4521,-51,-49,-77,-62,-25.5539,-26.920362
4522,-52,-49,-75,-62,-24.9922,-26.562762
4523,-49,-49,-75,-62,-25.4789,-26.649262
4524,-49,-49,-76,-62,-25.4595,-26.58962
4525,-49,-49,-77,-62,-25.6351,-26.659362
4526,-50,-49,-78,-62,-25.7586,-26.579762
4527,-50,-49,-78,-62,-25.5997,-26.816562
4528,-50,-49,-75,-62,-25.4033,-26.562362
4529,-50,-49,-75,-62,-25.4828,-26.565962
4530,-49,-49,-75,-62,-25.7458,-26.624162
4531,-49,-49,-75,-62,-25.8958,-26.912162
4532,-49,-49,-75,-62,-25.7492,-26.614162
4533,-49,-49,-77,-62,-25.7412,-26.810462
4534,-49,-49,-77,-62,-25.1854,-26.609462
4535,-50,-49,-78,-62,-25.3097,-26.613362
4536,-51,-49,-79,-62,-25.5931,-26.68962
4537,-50,-49,-75,-62,-25.6153,-26.710562
4538,-48,-49,-74,-62,-24.6637,-26.492162
4539,-48,-49,-74,-62,-24.89,-26.615362
4540,-49,-49,-76,-62,-25.3803,-26.572762
4541,-49,-49,-77,-62,-25.2864,-26.591162
4542,-49,-49,-77,-62,-24.8861,-26.643162
4543,-50,-49,-79,-62,-25.3245,-26.569762
4544,-51,-49,-79,-62,-25.3572,-26.567662
4545,-50,-49,-74,-62,-24.801,-26.428662
4546,-49,-49,-74,-62,-25.0355,-26.411462
4547,-49,-49,-73,-62,-25.3421,-26.603462
4548,-49,-49,-73,-62,-25.073,-26.608662
4549,-49,-49,-73,-62,-25.066,-26.602962
4550,-50,-49,-75,-62,-25.4816,-26.559962
4551,-52,-49,-75,-62,-25.265,-26.400262
4552,-50,-49,-77,-62,-25.5142,-26.560862
4553,-49,-49,-73,-62,-25.0211,-26.576762
4554,-48,-49,-72,-62,-24.698,-26.416162
4555,-49,-49,-73,-62,-25.6202,-26.630762
4556,-49,-49,-74,-62,-25.4099,-26.578662
4557,-50,-49,-74,-62,-25.44,-26.557462
4558,-51,-49,-75,-62,-25.3574,-26.548462
4559,-51,-49,-76,-62,-25.2128,-26.3862
4560,-50,-49,-77,-62,-25.6147,-26.516362
4561,-49,-49,-74,-62,-25.5336,-26.528262
4562,-49,-49,-73,-62,-25.353,-26.516662
4563,-49,-49,-73,-62,-25.4328,-26.637962
4564,-49,-49,-73,-62,-24.7404,-26.439262
4565,-50,-49,-74,-62,-25.568,-26.553862
4566,-51,-49,-76,-62,-26.1394,-26.46962
4567,-50,-49,-77,-62,-25.828,-26.603162
4568,-49,-49,-76,-62,-25.565,-26.784562
4569,-48,-49,-73,-62,-25.0389,-26.576562
4570,-49,-49,-73,-62,-25.5639,-26.543362
4571,-49,-49,-73,-62,-25.5669,-26.788562
4572,-49,-49,-74,-62,-25.3557,-26.557162
4573,-50,-49,-74,-62,-25.1491,-26.38162
4574,-50,-49,-75,-62,-25.399,-26.562962
4575,-50,-49,-77,-62,-25.5365,-26.812762
4576,-49,-49,-74,-62,-25.2289,-26.403162
4577,-49,-49,-75,-62,-25.4732,-26.565362
4578,-49,-49,-73,-62,-25.4551,-26.632262
4579,-49,-49,-73,-62,-25.4062,-26.563862
4580,-50,-49,-74,-62,-25.8493,-26.949262
4581,-51,-49,-75,-62,-25.3908,-26.573862
4582,-51,-49,-76,-62,-25.4454,-26.581562
4583,-50,-49,-75,-62,-25.782,-26.601862
4584,-49,-49,-74,-62,-25.9864,-26.563162
4585,-49,-49,-74,-62,-25.8241,-26.492762
4586,-49,-49,-73,-62,-25.561,-26.51362
4587,-49,-49,-73,-62,-25.8309,-26.661662
4588,-50,-49,-74,-62,-25.5841,-26.532262
4589,-51,-49,-75,-62,-25.6773,-26.563962
4590,-50,-49,-76,-62,-25.958,-26.654562
4591,-50,-49,-77,-62,-25.7945,-26.641162
4592,-49,-49,-75,-62,-25.2848,-26.558962
4593,-49,-49,-74,-62,-25.8363,-26.504462
4594,-49,-49,-74,-62,-26.1941,-26.886262
4595,-49,-49,-73,-62,-25.5438,-26.811462
4596,-50,-49,-73,-62,-25.242,-26.569462
4597,-51,-49,-75,-62,-25.5998,-26.552262
4598,-50,-49,-76,-62,-25.6101,-26.528562
4599,-50,-49,-76,-62,-25.5551,-26.546362
4600,-49,-49,-73,-62,-25.361,-26.588762
4601,-49,-49,-73,-62,-25.4272,-26.555662
4602,-49,-49,-73,-62,-25.538,-26.532562
4603,-50,-49,-74,-62,-25.6801,-26.536862
4604,-50,-49,-74,-62,-25.3951,-26.565662
4605,-51,-49,-76,-62,-25.7524,-26.504462
4606,-51,-49,-79,-62,-27.3504,-26.950462
4607,-50,-49,-77,-62,-27.2427,-27.069662
4608,-49,-49,-75,-62,-26.5997,-26.659262
4609,-49,-49,-73,-62,-25.7752,-26.477662
4610,-49,-49,-73,-62,-25.5087,-26.222962
4611,-50,-49,-74,-62,-25.7741,-26.328762
4612,-50,-49,-75,-62,-25.7204,-26.445962
4613,-52,-49,-75,-62,-25.5332,-26.209862
4614,-50,-49,-77,-62,-25.3766,-26.175662
4615,-49,-49,-75,-62,-25.3986,-26.174262
4616,-49,-49,-73,-62,-25.4081,-26.15762
4617,-49,-49,-73,-62,-25.4343,-26.166262
4618,-49,-49,-73,-62,-25.5759,-26.257262
4619,-49,-49,-73,-62,-24.6953,-26.072362
4620,-50,-49,-74,-62,-25.0088,-26.019462
4621,-50,-49,-75,-62,-24.9321,-26.038562
4622,-49,-49,-74,-62,-24.6922,-26.074862
4623,-49,-49,-73,-62,-24.9296,-26.239162
4624,-48,-49,-73,-62,-25.2491,-26.485562
4625,-49,-49,-73,-62,-24.8731,-26.047962
4626,-49,-49,-73,-62,-25.024,-26.067262
4627,-50,-49,-73,-62,-24.9149,-26.066262
4628,-51,-49,-74,-62,-25.019,-26.242762
4629,-50,-49,-75,-62,-26.066,-26.223562
4630,-49,-49,-75,-62,-24.9949,-26.202662
4631,-48,-49,-73,-62,-25.1936,-26.218462
4632,-48,-49,-73,-62,-25.2086,-26.220962
4633,-49,-49,-73,-62,-25.1396,-26.224662
4634,-49,-49,-73,-62,-24.9546,-25.8262
4635,-49,-49,-74,-62,-25.2407,-26.224262
4636,-51,-49,-75,-62,-24.9591,-26.23462
4637,-50,-49,-77,-62,-25.1996,-26.232262
4638,-49,-49,-75,-62,-25.3597,-26.223162
4639,-49,-49,-73,-62,-25.2787,-26.222462
4640,-49,-49,-73,-62,-25.1525,-26.069162
4641,-49,-49,-73,-62,-25.1983,-26.25862
4642,-49,-49,-73,-62,-25.2277,-26.243262
4643,-50,-49,-74,-62,-25.3637,-26.26262
4644,-51,-49,-75,-62,-25.3441,-26.264462
4645,-50,-49,-76,-62,-25.2707,-26.518362
4646,-49,-49,-77,-62,-24.6652,-26.269862
4647,-48,-49,-73,-62,-25.0994,-26.265362
4648,-48,-49,-73,-62,-24.9426,-26.287662
4649,-49,-49,-73,-62,-25.1405,-26.283362
4650,-49,-49,-73,-62,-24.8196,-26.118462
4651,-50,-49,-74,-62,-24.8107,-26.117562
4652,-52,-49,-75,-62,-25.0245,-26.284362
4653,-49,-49,-75,-62,-24.6709,-26.084162
4654,-49,-49,-74,-62,-25.0765,-26.262362
4655,-48,-49,-73,-62,-25.1196,-26.268662
4656,-49,-49,-73,-62,-24.8731,-26.095762
4657,-49,-49,-73,-62,-25.1335,-26.348362
4658,-49,-49,-73,-62,-25.1356,-26.27262
4659,-51,-49,-74,-62,-25.2108,-26.523562
4660,-50,-49,-75,-62,-24.9428,-26.093262
4661,-49,-49,-76,-62,-24.9758,-26.105762
4662,-49,-49,-73,-62,-25.167,-26.298962
4663,-48,-49,-73,-62,-25.0705,-26.297762
4664,-49,-49,-73,-62,-24.872,-26.125462
4665,-49,-49,-73,-62,-25.1396,-26.289262
4666,-50,-49,-73,-62,-25.037,-26.298962
4667,-51,-49,-74,-62,-25.0646,-26.29862
4668,-50,-49,-76,-62,-25.1962,-26.268162
4669,-49,-49,-77,-62,-24.9131,-26.08462
4670,-49,-49,-73,-62,-25.1878,-26.249362
4671,-48,-49,-73,-62,-25.1857,-26.451662
4672,-48,-49,-73,-62,-24.731,-26.024962
4673,-49,-49,-73,-62,-24.9447,-26.222362
4674,-50,-49,-74,-62,-24.9079,-26.03662
4675,-51,-49,-75,-62,-24.8187,-26.031362
4676,-50,-49,-75,-62,-25.0681,-26.230262
4677,-49,-49,-74,-62,-24.9862,-26.226262
4678,-48,-49,-73,-62,-24.8931,-26.207662
4679,-48,-49,-73,-62,-25.1161,-26.199662
4680,-49,-49,-73,-62,-25.1887,-26.220762
4681,-49,-49,-73,-62,-25.3533,-26.248762
4682,-50,-49,-74,-62,-25.4341,-26.259862
4683,-51,-49,-75,-62,-25.3433,-26.257562
4684,-50,-49,-76,-62,-25.2385,-26.271462
4685,-49,-49,-74,-62,-25.2349,-26.240262
4686,-48,-49,-73,-62,-25.0648,-26.258862
4687,-48,-49,-73,-62,-25.1718,-26.249662
4688,-49,-49,-73,-62,-25.2027,-23.946962
4689,-49,-49,-74,-62,-25.2323,-26.501862
4690,-51,-49,-75,-62,-25.3667,-26.504462
4691,-52,-49,-75,-62,-25.0268,-26.246462
4692,-50,-49,-75,-62,-25.1709,-26.24262
4693,-49,-49,-73,-62,-24.9158,-26.060162
4694,-48,-49,-73,-62,-25.0581,-26.238762
4695,-49,-49,-73,-62,-25.1484,-26.24862
4696,-49,-49,-72,-62,-24.7959,-26.278362
4697,-50,-49,-73,-62,-24.7949,-26.09562
4698,-51,-49,-75,-62,-25.3978,-26.278462
4699,-49,-49,-74,-61,-23.447,-26.524661
4700,-49,-48,-75,-61,-24.021,-26.472461
4701,-48,-48,-75,-61,-23.9457,-26.479761
4702,-48,-48,-72,-61,-23.6412,-26.484361
4703,-48,-48,-71,-61,-23.6713,-26.456861
4704,-49,-48,-74,-61,-25.2825,-26.79161
4705,-50,-48,-76,-61,-26.002,-27.033761
4706,-51,-48,-75,-61,-25.0542,-26.821561
4707,-50,-48,-76,-62,-25.0543,-26.432962
4708,-49,-49,-74,-62,-24.5962,-26.545762
4709,-49,-49,-74,-62,-25.5313,-26.492562
4710,-51,-49,-79,-63,-29.2032,-26.891263
4711,-50,-49,-77,-63,-27.9541,-26.650763
4712,-50,-49,-77,-63,-28.2047,-26.90463
4713,-52,-50,-79,-62,-29.2038,-27.131362
4714,-52,-49,-78,-62,-28.0246,-26.50662
4715,-49,-49,-75,-63,-24.7575,-26.2863
4716,-45,-49,-65,-63,-19.3932,-25.213163
4717,-42,-50,-62,-64,-17.3988,-24.05464
4718,-42,-51,-62,-64,-16.8611,-24.369364
4719,-42,-51,-63,-64,-16.9672,-24.289564
4720,-44,-51,-65,-66,-17.607,-22.507966
4721,-46,-53,-68,-66,-18.2292,-22.518866
4722,-46,-53,-70,-65,-18.7291,-23.218965
4723,-44,-52,-71,-65,-17.9789,-23.372365
4724,-42,-52,-64,-66,-16.6432,-22.358566
4725,-41,-53,-64,-67,-16.5494,-22.11167
4726,-43,-53,-65,-65,-17.6631,-22.923865
4727,-44,-52,-68,-66,-18.74,-22.900866
4728,-44,-52,-69,-66,-18.6694,-22.737166
4729,-46,-53,-68,-65,-18.3568,-22.613965
4730,-46,-52,-71,-65,-19.2616,-23.201865
4731,-45,-52,-71,-65,-19.3957,-23.186765
4732,-44,-52,-68,-65,-19.3712,-23.159265
4733,-44,-52,-68,-65,-19.4778,-23.138165
4734,-45,-52,-68,-65,-19.4281,-23.131465
4735,-45,-52,-68,-65,-19.3534,-23.068265
4736,-46,-52,-69,-65,-19.3874,-23.064165
4737,-46,-52,-70,-65,-19.3621,-23.068465
4738,-45,-52,-71,-65,-19.3022,-23.083165
4739,-46,-52,-70,-65,-19.256,-23.07465
4740,-44,-52,-67,-66,-18.9005,-22.921366
4741,-43,-53,-66,-66,-18.4415,-22.600966
4742,-44,-53,-66,-66,-18.4569,-22.63466
4743,-44,-53,-67,-66,-18.5519,-22.729866
4744,-45,-53,-68,-66,-18.4708,-22.549566
4745,-47,-53,-69,-66,-18.3442,-22.535466
4746,-45,-53,-69,-66,-18.3538,-22.668766
4747,-44,-53,-69,-66,-18.5243,-22.632366
4748,-43,-53,-67,-66,-18.5525,-22.574866
4749,-44,-53,-67,-66,-18.6281,-22.616466
4750,-44,-53,-67,-66,-18.3316,-22.608666
4751,-44,-53,-67,-66,-18.3411,-22.576266
4752,-46,-53,-68,-66,-18.396,-22.416366
4753,-47,-53,-69,-66,-17.4023,-22.963566
4754,-43,-52,-69,-66,-17.3883,-22.863666
4755,-43,-52,-67,-65,-17.834,-22.883865
4756,-43,-52,-66,-65,-17.8396,-23.485765
4757,-43,-52,-67,-65,-18.3565,-23.143265
4758,-44,-52,-67,-66,-18.284,-22.810366
4759,-44,-52,-66,-65,-17.4565,-22.947265
4760,-46,-52,-68,-65,-17.9413,-23.18965
4761,-45,-52,-69,-66,-17.4834,-22.815666
4762,-44,-53,-68,-65,-17.3179,-23.120365
4763,-43,-52,-67,-65,-17.8974,-23.085565
4764,-43,-52,-67,-65,-18.0441,-23.171365
4765,-43,-52,-67,-66,-18.14,-22.836666
4766,-44,-53,-67,-65,-18.4297,-23.395865
4767,-45,-52,-68,-65,-18.4856,-23.288365
4768,-46,-52,-70,-65,-18.4411,-23.28865
4769,-44,-52,-70,-65,-17.8602,-23.277465
4770,-43,-52,-67,-65,-17.9318,-23.264765
4771,-43,-52,-66,-65,-18.0722,-23.045565
4772,-43,-52,-67,-66,-18.35,-22.970666
4773,-43,-52,-66,-66,-18.1097,-22.900666
4774,-44,-52,-67,-66,-18.1979,-22.668766
4775,-46,-53,-68,-66,-18.1119,-22.588366
4776,-46,-53,-69,-66,-18.0298,-22.92466
4777,-48,-52,-69,-66,-17.4684,-22.826166
4778,-43,-52,-69,-65,-17.714,-23.066165
4779,-43,-52,-66,-65,-17.9545,-23.036865
4780,-43,-52,-66,-65,-17.9476,-23.111265
4781,-43,-52,-66,-65,-17.7711,-23.094965
4782,-44,-52,-67,-65,-17.7142,-23.149165
4783,-46,-52,-68,-65,-17.8272,-23.22565
4784,-45,-52,-69,-65,-17.8011,-23.264465
4785,-44,-52,-69,-65,-18.1123,-23.314465
4786,-43,-52,-67,-65,-17.9636,-23.226165
4787,-43,-52,-66,-65,-17.9362,-23.273765
4788,-43,-52,-67,-65,-18.2154,-23.325565
4789,-44,-52,-67,-65,-18.1825,-23.23465
4790,-44,-52,-67,-65,-18.2474,-23.164865
4791,-47,-52,-68,-65,-18.3219,-23.160865
4792,-45,-52,-70,-65,-18.4058,-23.212465
4793,-44,-52,-68,-65,-18.4096,-23.193765
4794,-43,-52,-67,-65,-18.2613,-23.24865
4795,-43,-52,-67,-65,-18.4393,-23.184965
4796,-44,-52,-67,-65,-18.4826,-23.264765
4797,-44,-52,-67,-65,-18.6352,-23.311365
4798,-46,-52,-68,-65,-18.3821,-23.3165
4799,-47,-52,-69,-65,-18.3628,-23.255565
4800,-46,-52,-69,-65,-18.3781,-23.260165
4801,-44,-52,-70,-65,-18.2826,-23.248465
4802,-43,-52,-67,-65,-18.4519,-23.176365
4803,-44,-52,-67,-65,-18.6916,-23.17265
4804,-44,-52,-67,-65,-18.6853,-23.182765
4805,-44,-52,-67,-65,-18.3203,-23.210965
4806,-47,-52,-67,-65,-18.2467,-23.180265
4807,-47,-52,-69,-65,-18.2205,-23.179965
4808,-44,-52,-70,-65,-18.2707,-23.178365
4809,-44,-52,-70,-65,-18.4354,-23.115765
4810,-44,-52,-67,-65,-18.6854,-22.940765
4811,-44,-52,-67,-65,-18.6017,-22.971365
4812,-44,-52,-68,-66,-19.2117,-22.895566
4813,-45,-52,-68,-65,-18.7158,-23.021665
4814,-47,-52,-69,-65,-18.9099,-23.25465
4815,-46,-52,-70,-65,-19.0654,-23.328165
4816,-45,-52,-70,-65,-19.1161,-23.308165
4817,-44,-52,-70,-65,-19.009,-23.297365
4818,-43,-52,-66,-65,-18.2172,-23.407865
4819,-43,-52,-66,-65,-18.1648,-22.605865
4820,-43,-52,-66,-65,-17.8463,-23.041665
4821,-44,-52,-67,-65,-17.961,-23.113465
4822,-46,-52,-68,-65,-18.0734,-22.573465
4823,-44,-52,-69,-65,-17.6992,-23.055565
4824,-44,-52,-68,-66,-17.6058,-22.826666
4825,-43,-52,-66,-66,-17.6436,-22.874266
4826,-43,-52,-67,-65,-18.3608,-23.201465
4827,-43,-52,-66,-66,-17.7631,-22.942266
4828,-44,-52,-66,-66,-17.7038,-22.868666
4829,-45,-52,-67,-66,-17.7347,-22.88966
4830,-46,-52,-68,-66,-17.6956,-22.838766
4831,-44,-52,-70,-65,-17.5719,-22.934465
4832,-43,-52,-73,-65,-17.5993,-22.948365
4833,-43,-52,-66,-66,-17.5715,-22.889966
4834,-43,-52,-66,-66,-17.6647,-22.877166
4835,-43,-52,-66,-66,-17.6549,-22.882166
4836,-43,-52,-66,-66,-17.6182,-22.870366
4837,-45,-52,-67,-66,-17.7029,-22.867166
4838,-46,-52,-69,-66,-17.6485,-22.880966
4839,-45,-52,-68,-65,-17.7605,-22.973365
4840,-43,-52,-67,-65,-18.1482,-23.077765
4841,-42,-52,-65,-65,-16.9166,-22.915365
4842,-42,-52,-65,-66,-17.0527,-22.882866
4843,-42,-52,-65,-66,-16.8277,-22.800166
4844,-43,-53,-66,-66,-16.7981,-22.817466
4845,-45,-53,-67,-66,-16.7737,-22.875466
4846,-44,-52,-68,-66,-16.7817,-22.897966
4847,-43,-52,-70,-66,-16.7633,-22.920266
4848,-42,-52,-66,-65,-16.7372,-22.946565
4849,-42,-52,-65,-65,-16.7277,-22.967965
4850,-42,-52,-65,-65,-16.7706,-22.99565
4851,-42,-52,-65,-65,-16.7658,-22.991565
4852,-43,-52,-66,-65,-17.033,-22.583165
4853,-45,-52,-67,-65,-16.8638,-23.048165
4854,-44,-52,-69,-65,-16.825,-23.069965
4855,-43,-52,-67,-65,-16.8022,-23.099565
4856,-42,-52,-65,-65,-16.7875,-23.133465
4857,-42,-52,-65,-65,-16.8002,-23.177565
4858,-42,-52,-65,-65,-16.815,-23.083765
4859,-43,-52,-66,-65,-16.9307,-23.102565
4860,-44,-52,-66,-65,-16.8883,-23.099165
4861,-46,-52,-68,-65,-16.9294,-23.175965
4862,-44,-52,-69,-68,-15.6341,-25.36368
4863,-48,-60,-72,-75,-22.6516,-22.683275
4864,-48,-60,-74,-75,-22.5804,-13.915675
4865,-46,-60,-74,-75,-22.4682,-13.971275
4866,-46,-60,-74,-75,-22.941,-13.747175
4867,-46,-60,-75,-76,-23.3861,-13.717676
4868,-48,-60,-76,-76,-23.867,-14.778476
4869,-49,-60,-76,-76,-23.2687,-14.756176
4870,-48,-60,-74,-76,-22.5556,-13.933176
4871,-46,-60,-74,-76,-22.4659,-13.661876
4872,-47,-60,-74,-76,-22.0904,-13.625276
4873,-47,-60,-73,-76,-21.6971,-16.283976
4874,-47,-60,-74,-76,-20.8722,-15.914176
4875,-50,-60,-75,-75,-23.5307,-15.890575
4876,-48,-60,-71,-75,-22.3567,-16.522975
4877,-46,-60,-70,-75,-21.7433,-16.572275
4878,-46,-60,-70,-76,-21.6118,-17.068376
4879,-44,-61,-68,-78,-19.6362,-14.608478
4880,-50,-60,-77,-76,-26.053,-15.380376
4881,-51,-60,-81,-76,-27.8191,-16.64776
4882,-51,-60,-83,-75,-26.2176,-17.402375
4883,-52,-60,-82,-74,-30.9215,-18.57374
4884,-50,-60,-77,-76,-26.6759,-18.659676
4885,-49,-60,-75,-77,-25.609,-16.304777
4886,-48,-60,-74,-74,-24.5314,-18.053474
4887,-49,-60,-76,-76,-25.5317,-16.784876
4888,-49,-60,-78,-76,-25.5736,-16.670976
4889,-49,-60,-78,-76,-24.6593,-16.69776
4890,-50,-60,-77,-76,-25.2933,-16.5876
4891,-51,-61,-76,-76,-25.4164,-16.551376
4892,-49,-60,-76,-76,-25.2219,-16.617476
4893,-49,-60,-76,-76,-25.6533,-16.354576
4894,-48,-61,-76,-76,-24.9894,-16.567876
4895,-49,-60,-76,-76,-25.0105,-16.247976
4896,-49,-60,-77,-76,-24.848,-16.203976
4897,-50,-60,-79,-76,-25.1434,-16.385876
4898,-51,-61,-78,-76,-25.297,-16.321376
4899,-52,-61,-76,-76,-25.4669,-16.368476
4900,-49,-61,-76,-76,-25.5133,-16.491976
4901,-48,-61,-76,-76,-25.4392,-16.529376
4902,-48,-61,-76,-77,-25.1556,-16.429677
4903,-49,-61,-77,-77,-25.1884,-16.482277
4904,-49,-61,-78,-77,-25.4115,-16.230877
4905,-51,-61,-77,-77,-25.3264,-16.14777
4906,-50,-61,-76,-77,-25.2117,-16.36177
4907,-49,-61,-75,-77,-25.2199,-16.439477
4908,-49,-61,-76,-76,-25.4567,-16.134476
4909,-49,-61,-76,-77,-25.25,-16.469377
4910,-49,-61,-76,-76,-25.3797,-16.290176
4911,-49,-60,-77,-76,-25.3877,-16.673776
4912,-50,-60,-79,-76,-25.7222,-16.403176
4913,-50,-61,-80,-77,-25.7666,-16.306177
4914,-51,-61,-78,-77,-25.7712,-16.41277
4915,-52,-61,-76,-77,-25.6997,-16.403377
4916,-49,-61,-76,-77,-25.512,-16.429277
4917,-49,-61,-76,-77,-25.4352,-16.172377
4918,-49,-61,-77,-77,-25.4977,-16.442477
4919,-49,-61,-77,-77,-25.382,-16.165677
4920,-49,-61,-79,-77,-24.9046,-16.206777
4921,-50,-61,-80,-77,-24.9738,-16.21677
4922,-50,-61,-80,-77,-25.0411,-16.247377
4923,-49,-60,-75,-76,-25.1452,-16.354476
4924,-48,-60,-75,-76,-25.2089,-16.463976
4925,-49,-60,-76,-76,-25.3062,-16.703976
4926,-49,-60,-76,-76,-25.4106,-16.652576
4927,-50,-61,-78,-76,-25.0137,-16.297976
4928,-50,-61,-78,-76,-25.2082,-16.350676
4929,-50,-61,-80,-76,-25.1347,-16.358276
4930,-51,-60,-80,-76,-25.1669,-16.685476
4931,-50,-60,-75,-76,-25.2246,-16.413776
4932,-48,-60,-76,-76,-25.0223,-16.256876
4933,-49,-61,-75,-76,-25.0001,-16.382476
4934,-49,-60,-76,-76,-25.104,-16.096776
4935,-50,-60,-78,-76,-25.2625,-16.703676
4936,-50,-60,-79,-76,-25.2207,-16.434676
4937,-51,-60,-79,-76,-25.1367,-16.402776
4938,-50,-60,-76,-76,-25.3791,-16.510576
4939,-49,-60,-76,-76,-25.3639,-16.686876
